,id,media_id,score,title_in_romaji,title_in_english,episodes,source,genres,mean_score,description,duration,year_released
496,40915835,20627,9,Seiken Tsukai no World Break,World Break: Aria of Curse for a Holy Swordsman,12,LIGHT_NOVEL,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'Supernatural']",63,"The story is set in a private high school that brings together ""saviors,"" youths with awakened memories from past lives. Some of them are Shirogane who fight enemies with weapons and techniques gleaned from the Puraana powers from their own bodies. Others are Kuroma who wipe out enemies, with magic to manipulate the Maana powers that surpass physics. A boy named Moroha Haimura enrolls in this school. He is the first person in history with past lives of both Shirogane and Kuroma.
<br><br>
(Source: Anime News Network)",24,2015.0
497,40915836,20663,8,Seirei Tsukai no Blade Dance,Bladedance of Elementalers,12,LIGHT_NOVEL,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Supernatural']",62,"Only a pure maiden can have the privilege to contract with a spirit. Priestesses, who can summon spirits from Astral Zero, the world of spirits, and have full command of their power, are called elementalists. Kamito Kazehaya is the only male with this privilege, and due to what happened in the past he comes to Areisha Spirit Academy where priestesses are trained to become elementalists. He is then told that he is to transfer to the school, form a team with priestesses to compete in Blade Dance where the most powerful elementalist is chosen, and win.<br><br>(Source: Crunchyroll)",23,2014.0
498,40915837,8675,0,Seitokai Yakuindomo,Seitokai Yakuindomo,13,MANGA,"['Comedy', 'Slice of Life']",73,"Tsuda Takatoshi is about to begin his first year in Ousai Academy.  His decision to enter Ousai was based upon it being close to his home and he paid no heed to the fact he'd be among the first boys to enter the recently gender-integrated school.<br><br>
On his first trip to school, Takatoshi is surrounded by girls; the train has nothing but girls, the walk to school has nothing but girls and once he finally arrives he is approached by a group of girls and summarily appointed vice-president of the student council and, as expected, he is the only boy there.<br><br>
Now Takatoshi finds himself surrounded by crazy girls who do nothing but horrify him with their candid conversations about feminine hygiene products and, what's worse, assume he's the worst kind of man, the kind who doesn't clean himself and watches porn all day long.",24,2010.0
499,40915838,20448,7,Seitokai Yakuindomo＊,Seitokai Yakuindomo Season 2,13,MANGA,"['Comedy', 'Slice of Life']",75,The second season of Seitokai Yakuindomo.,23,2014.0
500,40915839,11763,7,Sekai de Ichiban Tsuyoku Naritai!,Wanna be the Strongest in the World!,12,MANGA,"['Action', 'Ecchi', 'Sports']",50,"As members of the nationally renowned idol group Sweet Diva, Hagiwara Sakura and Miyazawa Elena are both rivals and dear friends who recognize each other's talents. Then one day, during a TV filming, Elenagets into a fight with professional wrestler Kazama Rio and winds up hurt. To avenge her injured friend, Sakura strives for victory in the pro wrestling ring. What will Sakura find at the end of her battle?!<br><br>
(Source: Crunchyroll)",23,2013.0
501,40915840,20496,6,Sekai Seifuku: Bouryaku no Zvezda,World Conquest Zvezda Plot,12,ORIGINAL,"['Action', 'Comedy', 'Fantasy']",68,"What does it take to conquer the world?! Every leader of the past has thought of it... but all they have done was to merely dream of its greatness. World domination... nobody has been able to achieve it. Until one little girl by the name of Kate Hoshimiya came along. Kate Hoshimiya will shock the world! How was she able to carry out such a magnificent stunt? So frightful! So glorious! Could this be... the Zvezda Plot?! Let the light of our great Zvezda shine upon this land far and wide!

(Source: Aniplex USA)",24,2014.0
502,40915841,199,9,Sen to Chihiro no Kamikakushi,Spirited Away,1,ORIGINAL,"['Adventure', 'Drama', 'Fantasy', 'Supernatural']",86,"On the way to their new home, 10-year-old Chihiro Ogino's family stumbles upon a deserted theme park. Intrigued, the family investigates the park, though unbeknownst to them, it is secretly inhabited by spirits who sleep by day and appear at night. When Chihiro's mother and father eat food from a restaurant in the street, angry spirits turn them into pigs. Furthermore, a wide sea has appeared between the spirit world and the human one, trapping Chihiro, the sole human, in a land of spirits. Luckily for her though, a mysterious boy named Haku appears, claiming to know her from the past. Under his instructions, Chihiro secures a job in the bathhouse where Haku works. With only her courage and some new found friends to aid her, Chihiro embarks on a journey to turn her parents back to their original forms and return home.
",125,2001.0
503,40915842,98603,8,Sengoku Night Blood,SENGOKU NIGHT BLOOD,12,VIDEO_GAME,"['Fantasy', 'Romance']",54,"The game centers around different warlords from Japan's Warring States (Sengoku) period, who are all involved with the player character. The game is described as a ""Warring States romance fantasy.""
<br><br>
(Source: Anime News Network)",23,2017.0
504,40915843,15119,7,Senran Kagura,Senran Kagura: Ninja Flash!,12,VIDEO_GAME,"['Action', 'Ecchi']",58,"Super cute Asuka and her curvy companions appear to be your typical high school students, but they’ve got an outrageous secret: they’re learning the wild ways of the ninja! Get a lesson in action, naughtiness, and sexy slapstick fun as Asuka's gang takes on the toughest (and hottest) fighters in town! Fan service fanatics won’t want to miss a minute! <br><br>
(Source: Crunchyroll)",24,2013.0
505,40915844,21269,7,SERVAMP,SERVAMP,12,MANGA,"['Action', 'Supernatural']",65,"Mahiru Shirota dislikes difficult things, preferring to live a simple life. But after rescuing a cat he names Kuro, life takes a turn for the complex. Kuro turns out to be a servamp—a servant vampire, named Sleepy Ash and the two form a contract. Kissing his simple life goodbye, Mahiru is pulled into the world of vampires, the seven deadly Servamps, and war. Life couldn’t be more complicated!<br>
<br>
(Source: Crunchyroll)",24,2016.0
506,40915845,2104,8,Seto no Hanayome,My Bride is a Mermaid,26,MANGA,"['Comedy', 'Romance']",73,"Michishio Nagasumi's life couldn't be any more normal. In an odd twist of events, during his summer vacation he ends up almost drowning in the sea. Luckily, the cute mermaid Seto San appears to save him. However, San is from a yakuza mermaid family and according to their law, if a human is to catch sight of a mermaid, either he or the mermaid must die. The only other way is for Nagasumi to be taken in as a family member, marrying San. In attempts to save both of their lives, Nagasumi asks for San's hand in marriage. Nagasumi's summer vacation reaped more then what he would expect, as he must now protect San from others finding her secret out. ",24,2007.0
507,40915846,20665,10,Shigatsu wa Kimi no Uso,Your lie in April,22,MANGA,"['Drama', 'Music', 'Romance', 'Slice of Life']",84,"Piano prodigy Arima Kousei dominated the competition and all child musicians knew his name. But after his mother, who was also his instructor, passed away, he had a mental breakdown while performing at a recital. This resulted in him no longer being able to hear the sound of his piano playing. Two years later, Kousei hasn’t touched the piano and views the world without any flair or color. He was content at living out his life with his good friends Tsubaki and Watari until, one day, a girl changed everything. Miyazono Kaori is a pretty, free spirited violinist whose playing style reflects her personality. Kaori helps Kousei return to the music world and show that it should be free and mold breaking unlike the structured and rigid style Kousei was used to.",23,2014.0
508,40915847,20958,10,Shingeki no Kyojin 2,Attack on Titan Season 2,12,MANGA,"['Action', 'Drama', 'Fantasy', 'Mystery']",84,"Eren Jaeger swore to wipe out every last Titan, but in a battle for his life he wound up becoming the thing he hates most. With his new powers, he fights for humanity's freedom facing the monsters that threaten his home. After a bittersweet victory against the Female Titan, Eren finds no time to rest—a horde of Titans is approaching Wall Rose and the battle for humanity continues!<br><br>

(Source: Funimation)",25,2017.0
509,40915848,12367,7,Shining Hearts: Shiawase no Pan,Shining Hearts,12,VIDEO_GAME,"['Action', 'Fantasy']",56,"Over the years, many strange things have washed up on the shores of Windaria. Rick, a former swordsman, knows this all too well, having been found on the beach with a profound case of amnesia himself. Perhaps that's why Rick takes a quick interest in Kaguya, a girl who arrives in Windaria in a similar waterlogged and memory-less condition. It soon becomes apparent that his swordsmanship will be needed to protect her. For dark forces are on the move, all of whom seem to be seeking Kaguya!<br>
<br>
(Source: Sentai Filmworks)",24,2012.0
510,40915849,1727,7,Shinkyoku Soukai Polyphonica,Polyphonica,12,VISUAL_NOVEL,"['Drama', 'Fantasy', 'Music', 'Romance']",62,"Phoron Tatara's no ordinary musician. As one of the rare Dantists who can summon elder spirits using music called Commandia, his gift is so strong that his spirit partner is none other than the infamous Corticarte Apa Lagranges. Sure, she may look like a young girl in her human form, but you don't get nicknames like ""The Crimson Annihilator"" and ""The Bloody Duchess"" for sitting back and watching the daisies grow.<br><br>
Now, at the behest of the Tsuge Divine Music Player Office, this dynamic duet travels the continent of Polyphonica on Phoron's combination motorcycle/organ, following the song of the open road, orchestrating rescues and generally fixing whatever's baroque! Some musicians wait for a muse to hit them, but Phoron makes his work for scale!<br><br>
(Source: RightStuf)",24,2007.0
511,40915850,5504,7,Shinkyoku Soukai Polyphonica crimson S,Polyphonica Crimson S,12,LIGHT_NOVEL,"['Drama', 'Fantasy', 'Music', 'Romance']",66,"The new series will again focus on Corticarte, but it will tie into Ichiro Sakaki and Noboru Kannatsuki's Shinkyoku S&#333;kai Polyphonica crimson S light novel adaptation, which are set during the Academy years of the storyline.
<br><br>
(Source: Anime News Network)",25,2009.0
